siren,denominationUniteLegale,nomUniteLegale,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,categorieJuridiqueUniteLegale,trancheEffectifsUniteLegale,sources,methode_jointure
834287401,ST-IS CONSULTING,,62.01Z,O,5710,01,sirene,siren_direct
834316689,CERBERUS TESTING,,62.01Z,O,5499,NN,sirene,siren_direct
834361388,SMO CONSULTING,,62.02A,O,5710,NN,sirene,siren_direct
834366437,HEALTHSEC,,62.02A,O,5499,NN,sirene,siren_direct
834422073,IT 4 LIFE SAS,,62.01Z,O,5710,01,sirene,siren_direct
834437048,PAB MULTIMEDIA,,63.11Z,O,9220,NN,sirene,siren_direct
834476673,ORCADI,,62.02A,O,5710,NN,sirene,siren_direct
834481079,L'ECO DES CAMPEURS,,62.01Z,O,5710,NN,sirene,siren_direct
834529166,STAND AVENUE,,62.01Z,O,5710,NN,sirene,siren_direct
834578759,YES-MARKETINGROUP (YES-MG),,62.02A,O,9220,NN,sirene,siren_direct
834594913,EXTREMIT DIGITAL,,62.01Z,O,5710,01,sirene,siren_direct
834603011,MINEDISNEY (MD),,58.21Z,O,9220,NN,sirene,siren_direct
834655086,AKITECH,,62.01Z,O,5710,01,sirene,siren_direct
834689119,ASSOCIATION DES INTERNAUTES DE MANOSQUE ET ENVIRONS,,63.12Z,O,9220,NN,sirene,siren_direct
834735714,DEEPFERENCE,,62.02A,O,5710,NN,sirene,siren_direct
834784746,MEDIADOM PRO,,62.02A,O,5710,NN,sirene,siren_direct
834785610,THALERTECH,,62.02A,O,5710,NN,sirene,siren_direct
834822314,ASSOCIATION EKINOXE,,58.29B,O,9220,NN,sirene,siren_direct
834891491,ELTISS,,62.01Z,O,5499,NN,sirene,siren_direct
834901449,ITEELAB,,62.02A,O,5710,NN,sirene,siren_direct
834911604,SDUBOS CONSULTING,,62.02A,O,5499,00,sirene,siren_direct
834926495,FK SERVICES,,62.01Z,O,5710,NN,sirene,siren_direct
834982100,BBA CONSULTING,,62.02A,O,5710,NN,sirene,siren_direct
835042151,CLUB INFORMATIQUE DE ST LAURENT DE LA PREE,,62.02A,O,9220,NN,sirene,siren_direct
835159385,NOLD FUCHS CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
835199829,RAYNEAU DEVELOPPEMENT,,58.29C,O,5499,NN,sirene,siren_direct
835254525,3S ORGANISATION,,62.02A,O,5710,01,sirene,siren_direct
835277005,DIGI BROTHERS,,62.02A,O,5499,NN,sirene,siren_direct
835332420,ETHEREUM FRANCE,,63.12Z,O,9220,01,sirene,siren_direct
835382870,L-PAD,,62.02A,O,5710,01,sirene,siren_direct
835406166,WEBTENDANCES,,62.02A,O,5499,01,sirene,siren_direct
837497379,FEELITY,,62.02A,O,5458,11,sirene,siren_direct
837538552,L'ASSOCIATION POUR UN INTERNET LIBRE EN DROME,,63.11Z,O,9220,NN,sirene,siren_direct
837539832,A I R L I E  S M A R T,,62.02A,O,5710,01,sirene,siren_direct
837557503,FR CONSULTING,,62.02A,O,5710,01,sirene,siren_direct
837605633,POSEIDON,,63.12Z,O,5499,01,sirene,siren_direct
837675842,AIRPROD VOTRE RADIO VOTRE HABILLAGE,,62.01Z,O,9220,NN,sirene,siren_direct
837690817,RESOWEB,,62.01Z,O,9220,NN,sirene,siren_direct
837756097,ASSOCIATION POUR LE DEVELOPPEMENT DE PEERSTORAGE,,62.01Z,O,9220,NN,sirene,siren_direct
837782390,NTR CONSULTING,,62.02A,O,5710,01,sirene,siren_direct
837786748,VR NO LIMIT,,62.01Z,O,5710,NN,sirene,siren_direct
837799105,DEVGADOL,,62.02A,O,5499,NN,sirene,siren_direct
837848340,XPERT.IO,,62.01Z,O,5499,NN,sirene,siren_direct
837856905,AVALON LAB,,62.02A,O,5710,02,sirene,siren_direct
837864461,BARITEC,,62.02A,O,5710,01,sirene,siren_direct
837866409,SINIMO,,62.01Z,O,5710,NN,sirene,siren_direct
837896562,ITCHY FEAT,,63.12Z,O,9220,NN,sirene,siren_direct
837916972,CROSSBASE,,62.01Z,O,5499,NN,sirene,siren_direct
837930890,BUG BUILDERS,,62.01Z,O,9220,NN,sirene,siren_direct
837948801,MJJCP,,62.02A,O,9220,NN,sirene,siren_direct
837951391,COOPERATIC,,62.01Z,O,9220,00,sirene,siren_direct
837980275,TVMAGHREB,,63.12Z,O,9220,NN,sirene,siren_direct
838027779,HEXON ASSO,,63.11Z,O,9220,NN,sirene,siren_direct
838087401,ASSOCIATION ASHO'K,,62.01Z,O,9220,NN,sirene,siren_direct
838107068,REDEVLUTION,,62.02A,O,5499,NN,sirene,siren_direct
838111342,KIYAN CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
838158806,EQUI'NUMERIC,,62.02A,O,9220,NN,sirene,siren_direct
838162154,OBSERVATOIRE DE LA PRECARITE ET DU MAL-LOGEMENT DES HAUTS-DESEINE,,63.11Z,O,9220,NN,sirene,siren_direct
838184091,BY STAN,,62.01Z,O,5710,NN,sirene,siren_direct
838222628,ETNNA,,62.02A,O,5710,NN,sirene,siren_direct
838314235,LEAF,,62.02A,O,5710,NN,sirene,siren_direct
838326114,ASSOCIATION TATOEBA,,62.01Z,O,9220,NN,sirene,siren_direct
838397727,OLIVIER BESNARD D.A,,62.02A,O,5499,NN,sirene,siren_direct
838401750,ADCLIC,,62.02A,O,9220,NN,sirene,siren_direct
838583235,GEEKAB,,62.02A,O,5710,NN,sirene,siren_direct
838603579,THELLMA,,62.01Z,O,9220,NN,sirene,siren_direct
838740785,NAMA ANALYTICS,,62.02A,O,5499,01,sirene,siren_direct
838762045,ORHUS,,62.01Z,O,5710,NN,sirene,siren_direct
838795391,DECISION DECK CONSORTIUM,,62.01Z,O,9220,NN,sirene,siren_direct
838839157,STUDIO ASYNC,,62.01Z,O,5710,02,sirene,siren_direct
838914653,MALLOC,,62.01Z,O,5710,01,sirene,siren_direct
838962934,CASSAR CONSEIL,,62.02A,O,5710,00,sirene,siren_direct
838969947,XAUX,,63.11Z,O,5499,NN,sirene,siren_direct
839100104,SANTE.COM,,62.01Z,O,5710,NN,sirene,siren_direct
839222551,HOWLY GAMES,,58.21Z,O,9220,NN,sirene,siren_direct
839227931,DUCHAUX CONSULTING,,62.02A,O,5710,NN,sirene,siren_direct
839246832,PAD-3I,,62.02A,O,5710,01,sirene,siren_direct
839257268,BHIGH,,62.02A,O,5710,NN,sirene,siren_direct
839262474,SCRIB-BUS ASSOCIATION PROVENCALE POUR L'ACCES A L'INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
839270808,PROJET NEO,,58.21Z,O,9220,NN,sirene,siren_direct
839272473,NSCSEC,,62.02A,O,5499,NN,sirene,siren_direct
839446663,SYSWEB,,62.01Z,O,9220,NN,sirene,siren_direct
839480951,CONNECTEQUE,,62.03Z,O,9220,NN,sirene,siren_direct
839498094,CAMBIUM SYSTEMS,,62.01Z,O,5710,NN,sirene,siren_direct
839506334,PHIT CONSULTING,,62.02A,O,5710,NN,sirene,siren_direct
839528858,UNIV'APP,,62.02A,O,9220,NN,sirene,siren_direct
839543949,EBROTTIE CONSULTING,,62.02A,O,5710,NN,sirene,siren_direct
839587425,TSUKIMOCHI,,63.12Z,O,9220,NN,sirene,siren_direct
839611662,ZAMIZEN,,63.11Z,O,5710,02,sirene,siren_direct
839616042,GROUPE GARRYHOST,,63.11Z,O,9220,NN,sirene,siren_direct
839709284,KCM NET IT,,62.02A,O,5499,NN,sirene,siren_direct
839764891,INFORMATIQUE SOLIDAIRE LODEVOIS LARZAC,,62.02A,O,9220,NN,sirene,siren_direct
839873296,AGILE,,62.01Z,O,5710,03,sirene,siren_direct
839991619,SOLID'R,,63.12Z,O,5710,12,sirene,siren_direct
840100069,GBMW,,62.02A,O,5710,NN,sirene,siren_direct
840150411,ASSOCIATION IMPACTSOCIAL-EN-CLAIR,,63.11Z,O,9220,NN,sirene,siren_direct
840169973,LAENO CONSULTING,,62.02A,O,5499,01,sirene,siren_direct
840172357,VALLOREL CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
840206486,PROTIP SAS,,62.02A,O,5710,NN,sirene,siren_direct
840283014,PEISTATION,,62.02A,O,5499,NN,sirene,siren_direct
840413611,TECH & CRAFT,,62.02A,O,5499,NN,sirene,siren_direct
840437149,GAMZEH,,62.02A,O,5710,NN,sirene,siren_direct
840440010,CLUB INFORMATIQUE DE CUHON LE RELAIS DES OCTETS,,62.02A,O,9220,NN,sirene,siren_direct
840458673,ADELIE,,58.29C,O,5499,NN,sirene,siren_direct
840468938,IMPULSION DIGITALE RH,,62.02A,O,5458,NN,sirene,siren_direct
840509277,SBERTON,,62.02A,O,5499,NN,sirene,siren_direct
840510531,ELMIR CONSULTING,,62.01Z,O,5710,01,sirene,siren_direct
840515696,IH2A CONSULTING,,62.02A,O,5710,01,sirene,siren_direct
840548762,EMESYS SAS,,62.01Z,O,5710,00,sirene,siren_direct
840611933,TARNHOST,,63.11Z,O,9220,NN,sirene,siren_direct
840765739,ACTIVE TRAINING WAY,,62.02A,O,5710,01,sirene,siren_direct
840770218,ALLO MOUSTACHE,,63.12Z,O,5710,NN,sirene,siren_direct
840813307,LTECH CONSULTING,,62.02A,O,5710,01,sirene,siren_direct
840832067,"HEY, GUL!",,62.02A,O,5499,NN,sirene,siren_direct
840936314,ARA NETWORK,,62.02A,O,5710,01,sirene,siren_direct
841003957,B-IT MANANGEMENT,,62.02A,O,5710,NN,sirene,siren_direct
841094402,FLY-SERV,,63.11Z,O,9220,NN,sirene,siren_direct
841187438,ORUS WATCH,,62.02A,O,5710,NN,sirene,siren_direct
841215346,DSY E.A.D.I SERVICES,,62.01Z,O,5710,NN,sirene,siren_direct
841291198,2ASI56,,62.02A,O,9220,NN,sirene,siren_direct
841347966,MTH CONSEIL,,62.02A,O,5499,01,sirene,siren_direct
841348329,FEDERATION DES ORGANISMES REGIONAUX POUR L'AMELIORATION DES PRATIQUES EN ETABLISSEMENT DE SANTE,,63.11Z,O,9220,NN,sirene,siren_direct
841353923,MARCEL & CO,,62.02B,O,5710,00,sirene,siren_direct
841475163,ARAWAK LABS,,62.01Z,O,5710,NN,sirene,siren_direct
841531460,MW BANKSOFT,,62.02A,O,5710,NN,sirene,siren_direct
841560048,KYWAN,,62.02A,O,5710,02,sirene,siren_direct
841599673,TECHNOLOGY FOR SAFETY,,62.01Z,O,9220,NN,sirene,siren_direct
841611445,ADALTCHI CONSULTING,,62.02A,O,5499,01,sirene,siren_direct
841671902,COOPERATIVE KLEROS,,62.01Z,O,5460,01,sirene,siren_direct
841708993,HOANUI,,63.12Z,O,9220,NN,sirene,siren_direct
841739717,MAINTGO,,62.02A,O,5710,01,sirene,siren_direct
841747843,OORT GROUP,,62.02A,O,5710,NN,sirene,siren_direct
841762420,ARGONAUTS STUDIOS,,58.29C,O,5710,02,sirene,siren_direct
841789662,CAMELEON IT,,62.02A,O,5499,01,sirene,siren_direct
841791239,GK DIGITAL,,63.12Z,O,5710,01,sirene,siren_direct
841845852,BERTY TECHNOLOGIES,,62.01Z,O,9220,02,sirene,siren_direct
841861479,YELOTEK,,63.11Z,O,5710,NN,sirene,siren_direct
841867633,"GIR-IT, RESEAU DES ACTEURS DU NUMERIQUE EN OCCITANIE",,62.02A,O,9220,NN,sirene,siren_direct
841868649,ITECHBOCAGE,,62.02A,O,5710,02,sirene,siren_direct
841883564,LCN CONSULTING,[ND],62.02A,O,5710,01,sirene,siren_direct
841934409,MK CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
842138349,BOTCAVE,,62.01Z,O,5710,NN,sirene,siren_direct
842142499,AFRIDIGITAL,,62.01Z,O,5710,NN,sirene,siren_direct
842184665,UBO INNOVATIONS,,62.02A,O,5710,01,sirene,siren_direct
842190068,GAORN,,62.02A,O,5499,NN,sirene,siren_direct
842244832,ARBALET LIVING LAB,,62.02A,O,9220,NN,sirene,siren_direct
842326845,SLEEPINGMONEY,,62.01Z,O,5710,NN,sirene,siren_direct
842339798,D8S,,62.01Z,O,5499,NN,sirene,siren_direct
842422271,SYNERGY WILDWORD CONSULTING,,62.02A,O,5710,01,sirene,siren_direct
842435547,EKO CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
842502916,ALTER SI,,62.02A,O,5460,03,sirene,siren_direct
842539462,NANTES.RB,,62.02A,O,9220,NN,sirene,siren_direct
842586984,NOCORP,,63.12Z,O,9220,NN,sirene,siren_direct
842619512,ORCKI,,62.01Z,O,5710,NN,sirene,siren_direct
842628851,KHI CONSULTING,,62.02A,O,5710,01,sirene,siren_direct
842643819,YAM IT,,62.02A,O,5710,01,sirene,siren_direct
842689473,SIGNBAND,,63.11Z,O,5710,NN,sirene,siren_direct
842752420,CEFICO,,62.02A,O,5499,NN,sirene,siren_direct
842753436,SESTERCE FRANCE LABS,,62.01Z,O,5710,11,sirene,siren_direct
842758724,SYDERES,,62.01Z,O,5710,NN,sirene,siren_direct
842799801,GUILLAUME BROUTIN CONSULTANT,,62.02A,O,5710,NN,sirene,siren_direct
842825291,UPITS,,62.02A,O,5499,NN,sirene,siren_direct
842835142,GEOXYS,,58.29C,O,5710,NN,sirene,siren_direct
842855033,COALESCENT,,63.12Z,O,5710,NN,sirene,siren_direct
842887234,MICHEL THIBAUD INFORMATIQUE,,62.02A,O,5499,NN,sirene,siren_direct
842889339,NUKTEK,,62.02A,O,5499,NN,sirene,siren_direct
842895740,MERIGNAC GAME MAKERS,,58.21Z,O,9220,NN,sirene,siren_direct
842935405,A.I.M. ATELIERS INFORMATIQUES MONTAGNACOIS,,62.02A,O,9220,NN,sirene,siren_direct
842941569,PUISSANCE VR,,62.02A,O,5710,01,sirene,siren_direct
842952525,IBANEZ PRO SAS,,62.02A,O,5710,NN,sirene,siren_direct
842975146,DIGITAL INTELLIGENCE,,62.02A,O,5710,NN,sirene,siren_direct
843012758,HANDIROAD,,62.02A,O,5710,NN,sirene,siren_direct
843059882,ASSOCIATION POUR LE DEVELOPPEMENT D'AIDES A L'EDUCATION DANS LE PRIMAIRE,,63.12Z,O,9220,NN,sirene,siren_direct
843134362,STARTIN'BLOX,,63.11Z,O,5660,02,sirene,siren_direct
843175175,SOMNI,,62.01Z,O,5710,03,sirene,siren_direct
843380155,REGIGAMES STUDIO,,58.21Z,O,9220,NN,sirene,siren_direct
843397530,PROD EVENEMENT,,63.12Z,O,9220,NN,sirene,siren_direct
843489832,LA DOZE VSS,,62.01Z,O,9220,NN,sirene,siren_direct
843632050,GOOSERV,,62.03Z,O,9220,NN,sirene,siren_direct
843695966,NETBY,,62.01Z,O,5710,NN,sirene,siren_direct
843697137,50IN TECH,,62.01Z,O,5710,11,sirene,siren_direct
843761396,RUBISPIERE,,62.01Z,O,5499,NN,sirene,siren_direct
843875816,INSIDERS.COOP,,62.01Z,O,5460,11,sirene,siren_direct
843876764,PRAXINOS,,58.29A,O,5460,03,sirene,siren_direct
843916883,GOOSERV FRANCE,,62.03Z,O,9220,NN,sirene,siren_direct
843988577,THE WEB3,,62.01Z,O,9220,NN,sirene,siren_direct
844079962,SENSIBILISATION A LA CYBERSECURITE POUR TOUS,,62.02A,O,9220,NN,sirene,siren_direct
844090910,CODE ASSOCIATION CONCEPTION 44,,62.01Z,O,9220,NN,sirene,siren_direct
844201897,ODYSEUS UNION,,62.02A,O,9220,NN,sirene,siren_direct
844409441,POWER ANGELS,,63.12Z,O,9220,NN,sirene,siren_direct
844539395,FUTURACHEF,,63.12Z,O,5710,00,sirene,siren_direct
844609115,ENOGRID,,58.29C,O,5710,12,sirene,siren_direct
844627000,LA CHAINE DE BLOCS,,62.01Z,O,9220,NN,sirene,siren_direct
844849349,HELLO ELTON,,62.02A,O,5710,03,sirene,siren_direct
845012962,EXPLO-IT,,62.02A,O,5458,01,sirene,siren_direct
845044155,TOURISME EURE NUMERIQUE,,62.01Z,O,9220,NN,sirene,siren_direct
845050467,C'EST LE BOUQUET,,62.01Z,O,9220,NN,sirene,siren_direct
845056241,GAMING-SERV,,63.11Z,O,9220,NN,sirene,siren_direct
845196765,CODE FOR GOOD,,62.01Z,O,9220,NN,sirene,siren_direct
845306216,TOUTPOURLAJEUNESSE,,63.12Z,O,9220,NN,sirene,siren_direct
847532488,MTAZIX CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
847543063,ROCKIT,,62.01Z,O,5499,NN,sirene,siren_direct
847550183,ESPACE IFM,,62.02A,O,9220,NN,sirene,siren_direct
847589884,FREE LIBRE OPEN SOURCE SOFTWARE IN THE ALPS,,62.02A,O,9220,NN,sirene,siren_direct
847604881,CAMARADE AGENCY,,63.12Z,O,5710,01,sirene,siren_direct
847718129,ELZEARD,,62.01Z,O,5710,11,sirene,siren_direct
847741253,HOME INFORMATIQUE,,62.02B,O,9220,01,sirene,siren_direct
847768751,CITIZENWAVE,,62.02A,O,5710,03,sirene,siren_direct
847809944,NIZAN ET ASSOCIES,,63.11Z,O,9220,NN,sirene,siren_direct
847878055,BYRAREPEOPLE,,62.01Z,O,5710,NN,sirene,siren_direct
847886256,ACT START UP,,62.01Z,O,5710,NN,sirene,siren_direct
847935376,LUNE BLEUE,,62.01Z,O,5460,00,sirene,siren_direct
848006912,CYBER OPTIMUM,,62.02A,O,5710,NN,sirene,siren_direct
848058434,LE SERVICE D'ECRITURE PUBLIQUE ET D'ACCOMPAGNEMENT NUMERIQUE (SEPAN),,62.02A,O,9220,NN,sirene,siren_direct
848060968,OUIBIZ,,58.29C,O,5710,NN,sirene,siren_direct
848061511,PATHEARN,,62.02A,O,5710,NN,sirene,siren_direct
848320230,APPLICATIONS WEB POUR ASSOCIATIONS,,62.01Z,O,5710,03,sirene,siren_direct
848377776,NOOWU,,63.11Z,O,5710,02,sirene,siren_direct
848460820,CODE-INSTRUCTOR,,62.02A,O,9220,NN,sirene,siren_direct
848499471,HEEVOX,,62.02A,O,5710,02,sirene,siren_direct
848674677,FOODOLOGIC,,62.01Z,O,5710,NN,sirene,siren_direct
848676276,ILIANET,,63.12Z,O,9220,NN,sirene,siren_direct
848728804,INFORMATIQUE GRATENTOUR,,62.02A,O,9220,NN,sirene,siren_direct
848737599,EKITIA,,62.02A,O,9220,03,sirene,siren_direct
848760302,UNITED CHRETIENS,,62.01Z,O,9220,NN,sirene,siren_direct
848793428,VERTEX,,62.01Z,O,9220,NN,sirene,siren_direct
848849626,THE BUILDERY,,62.01Z,O,5710,01,sirene,siren_direct
848989935,TERITORIO,,58.29C,O,5710,02,sirene,siren_direct
849014485,ARVETO INK,,58.29C,O,9220,NN,sirene,siren_direct
849024013,FREESEC,,62.02A,O,5499,NN,sirene,siren_direct
849079660,NEXT-BIM,,58.29C,O,5710,02,sirene,siren_direct
849128509,BLOOM-UP,,62.01Z,O,9220,NN,sirene,siren_direct
849190103,DMOSVR,,62.01Z,O,9220,NN,sirene,siren_direct
849272554,SHARADON,,62.01Z,O,5710,NN,sirene,siren_direct
849283668,PALO IT LYON,,62.02A,O,5710,11,sirene,siren_direct
849297924,POLE NUMERIQUE,,62.02A,O,9220,NN,sirene,siren_direct
849354725,HIVE COMMUNICATION,,62.01Z,O,5710,02,sirene,siren_direct
849355383,BRAINEE,,63.12Z,O,5710,12,sirene,siren_direct
849368683,COMC,,62.01Z,O,9220,NN,sirene,siren_direct
849538483,GEMLINK-DIGITAL,,62.01Z,O,9220,NN,sirene,siren_direct
849544747,GABRYEL CARE,,62.01Z,O,5710,NN,sirene,siren_direct
849585054,LES SENS DU WEB,,62.01Z,O,9220,NN,sirene,siren_direct
849810965,ANIMALSDEV STUDIO,,63.11Z,O,9220,NN,sirene,siren_direct
849961636,TIGNET INFORMATIC,,62.02A,O,9220,NN,sirene,siren_direct
850031733,FANDAS,,63.12Z,O,9220,NN,sirene,siren_direct
850035148,MASTERMINE GAMES,,58.21Z,O,9220,NN,sirene,siren_direct
850054552,TECH EXPERT-IS,,62.01Z,O,5710,01,sirene,siren_direct
850079039,CULTURE POUR NOUS,,62.03Z,O,9220,NN,sirene,siren_direct
850414673,STORMSOFT,,62.02A,O,5499,NN,sirene,siren_direct
850440496,DIJON EDUC'APP,,62.01Z,O,9220,NN,sirene,siren_direct
850441635,DOUAISIS DEBRIEF CLUB,,63.12Z,O,9220,NN,sirene,siren_direct
850501800,ASSOCIATION POUR LA PROMOTION DES MICRO COURANTS,,63.11Z,O,9220,NN,sirene,siren_direct
850625740,WIZAIO,,62.01Z,O,5710,01,sirene,siren_direct
850698820,INTERRLAB,,62.02A,O,9220,NN,sirene,siren_direct
850750050,ESTEVE MULTIMEDIA,,63.12Z,O,9220,NN,sirene,siren_direct
850775909,SENESCO CARE,,62.01Z,O,5710,NN,sirene,siren_direct
850790064,MINIFILIA,,62.01Z,O,5710,01,sirene,siren_direct
850828930,SMART PRESTIGE TECHNOLOGY,,62.02A,O,9220,01,sirene,siren_direct
850869371,HOST-HEBERG,,63.12Z,O,9220,NN,sirene,siren_direct
850899709,CITYTRI,,62.02A,O,5710,01,sirene,siren_direct
850915273,NEBULAE,,63.11Z,O,9220,NN,sirene,siren_direct
850915315,ANJARA,,63.12Z,O,9220,NN,sirene,siren_direct
851029108,LYLIA,,62.02A,O,5710,01,sirene,siren_direct
851080630,CRYPT-0N,,62.02A,O,9220,NN,sirene,siren_direct
851094789,DIGITAL AFRICA,,62.02A,O,9220,NN,sirene,siren_direct
851192278,ORLEANS TECH,,62.02A,O,9220,NN,sirene,siren_direct
851205138,ASSOCIATION DE DEVELOPPEMENT DE LA PIL88 (PLATEFORME D'INFORMATION LOCALE),,63.12Z,O,9220,NN,sirene,siren_direct
851268797,SQUERLY,,63.12Z,O,9220,NN,sirene,siren_direct
851330381,E-RADIODIFFUSION,,63.11Z,O,5460,NN,sirene,siren_direct
851352823,IDAKTO,,58.29C,O,5710,12,sirene,siren_direct
851429720,ASSOCIATION POUR LE CONSEIL EN INFORMATIQUE MICRO-INFORMATIQUE EN GESTION ET ORGANISATION DES ENTREPRISES GROUPE EUR,,62.02A,O,9220,NN,sirene,siren_direct
851469411,TOALK,,62.01Z,O,5499,NN,sirene,siren_direct
851553685,APPEAU STUDIO,,58.21Z,O,9220,NN,sirene,siren_direct
851621599,INDIE HOSTERS - HEBERGEUR DE LIBERTES,,63.11Z,O,5710,NN,sirene,siren_direct
851702985,D-CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
851726588,ASTROLABE CAE,,62.01Z,O,5710,11,sirene,siren_direct
851811596,ASFORGE.COM,,62.01Z,O,9220,NN,sirene,siren_direct
851877290,GXCAT,,62.01Z,O,9220,NN,sirene,siren_direct
851888651,CKNOWLEDGE,,62.02A,O,5710,NN,sirene,siren_direct
851919829,ARMALUDIS,,58.21Z,O,9220,NN,sirene,siren_direct
851929380,DATA MANAGEMENT FRANCE,,63.11Z,O,9220,NN,sirene,siren_direct
851935551,L'@DN DES PETITS GENIES,,62.02A,O,9220,NN,sirene,siren_direct
852075571,LE FLASH OVER DEVELOPPEMENT,,62.01Z,O,9220,NN,sirene,siren_direct
852151323,RSI CONSEIL,,62.02A,O,5499,NN,sirene,siren_direct
852186790,MEDIAKOM,,62.01Z,O,9220,NN,sirene,siren_direct
852377209,AEQUO,,62.01Z,O,5710,NN,sirene,siren_direct
852411826,GO'APERO,,62.01Z,O,5710,NN,sirene,siren_direct
852480813,123COURSIER,,63.12Z,O,5710,NN,sirene,siren_direct
852579184,TALEND,,58.29A,O,5710,32,sirene,siren_direct
852619550,STREAM RADIO,,62.01Z,O,9220,NN,sirene,siren_direct
852719509,OPENBUBBLE,,63.12Z,O,5710,01,sirene,siren_direct
852790997,AHD,,62.02A,O,9220,NN,sirene,siren_direct
852797117,RASGET,,62.02A,O,5499,NN,sirene,siren_direct
852861186,QIIRO,,62.01Z,O,5710,11,sirene,siren_direct
852865336,ESCAPADEPROJET,,62.02A,O,9220,NN,sirene,siren_direct
852948207,INOVASI,,62.02A,O,5499,NN,sirene,siren_direct
852963826,ASSOCIATION COMMUNICATION INTERNATIONALE,,63.12Z,O,9220,NN,sirene,siren_direct
853009058,FLAP,,63.11Z,O,5710,NN,sirene,siren_direct
853155968,LA CRUZ,,62.01Z,O,9220,NN,sirene,siren_direct
853245892,OUMSY CONSULTING,,62.02A,O,5710,NN,sirene,siren_direct
853406288,YOUMOOV,,62.02A,O,9220,00,sirene,siren_direct
853421139,LA SPHERE MEDIA,,62.03Z,O,9220,NN,sirene,siren_direct
853472330,MAKEWAVES,,62.01Z,O,5458,00,sirene,siren_direct
853866937,MBEV SAS,,62.01Z,O,5710,NN,sirene,siren_direct
853880300,OTREE OPEN SOURCE RESEARCH ASSOCIATION,,62.02A,O,9220,NN,sirene,siren_direct
853924587,ASSAUT-WEB,,62.01Z,O,9220,NN,sirene,siren_direct
854001351,GEEK OVER,,58.21Z,O,9220,NN,sirene,siren_direct
877479741,PROJECT D.O.S.F.R,,63.11Z,O,9220,NN,sirene,siren_direct
877600221,WEB 33,,62.01Z,O,9220,NN,sirene,siren_direct
877703413,L'ASSOCIATION KITMEDICAL,,63.11Z,O,9220,NN,sirene,siren_direct
877797191,LES MEDIA DE PAMPERIGOUSTE,,63.12Z,O,9220,NN,sirene,siren_direct
877828988,SECURITY DATA NETWORK,,62.02A,O,5710,11,sirene,siren_direct
878013184,BUSINESS CONSULTING PROJECT,,62.01Z,O,5499,NN,sirene,siren_direct
878345453,NEWMERIC SCIC,,62.02A,O,5710,NN,sirene,siren_direct
878362094,ALL HUMANS HAVE RIGHTS,,63.12Z,O,9220,NN,sirene,siren_direct
878484732,OPEN SMILE,,63.12Z,O,9220,NN,sirene,siren_direct
878978584,ACLANDIA,,62.01Z,O,9220,NN,sirene,siren_direct
878982404,THE SEED CREW,,58.21Z,O,5710,11,sirene,siren_direct
878984152,XENOAGENCY,,63.11Z,O,9220,NN,sirene,siren_direct
879038990,SKEEPERS,,58.29C,O,5710,32,sirene,siren_direct
879195212,ADEGEB (ASSOCIATION POUR LE DEVELOPPEMENT DE LA E-FORMATION DANS LE DOMAINE DU GENIE CLIMATIQUE ET DES EQUIPEMENTS TECHN,,63.12Z,O,9220,01,sirene,siren_direct
879231579,LIBRE ASSOCIATION INFORMATIQUE SOLIDAIRE LINUX (LIBRAISOL),,62.02A,O,9220,02,sirene,siren_direct
879249662,YOUFEEL SAS,,63.12Z,O,5710,NN,sirene,siren_direct
879260602,ESPRIT FESTIVALIER,,63.12Z,O,9220,NN,sirene,siren_direct
879270361,LEONSIA,,62.01Z,O,5710,12,sirene,siren_direct
879313492,CURSEHOSTING,,63.11Z,O,9220,NN,sirene,siren_direct
879479525,AZAP TECHNOLOGY,,58.29C,O,5710,NN,sirene,siren_direct
879641264,ASSOCIATION POUR LE DEVELOPPEMENT DE LA SUITE LOGICIELLE FREEMEDFORMS,,62.02A,O,9220,NN,sirene,siren_direct
879878999,COMAFRIK (STRUCTURE DE COMMUNICATION ET DE TELEVISION),,63.12Z,O,9220,NN,sirene,siren_direct
879879088,APPLI'CAT,,63.12Z,O,9220,NN,sirene,siren_direct
880019468,ARESIOR S.A.S.U.,,63.12Z,O,5710,NN,sirene,siren_direct
880103163,ECOLATITUDES,,62.01Z,O,9220,NN,sirene,siren_direct
880166541,PAS DE FLEURS PAS DE CHOCOLATS,,63.12Z,O,9220,NN,sirene,siren_direct
880364187,MIRIDIA,,58.21Z,O,9220,NN,sirene,siren_direct
880391149,BCN VIDEO TECH,,63.12Z,O,9220,NN,sirene,siren_direct
880509146,TCHEEN,,63.12Z,O,5710,02,sirene,siren_direct
880510631,FLORATLAS,,62.01Z,O,5710,NN,sirene,siren_direct
880538186,STARTINGAMES,,58.21Z,O,9220,NN,sirene,siren_direct
880699186,EXANOT,,63.11Z,O,9220,NN,sirene,siren_direct
880735394,PTM CONSEIL,,62.02A,O,5710,01,sirene,siren_direct
