siren;sources;origines;methode_jointure;confiance_jointure;denomination;code_postal;commune;site_web;nom_structure_porteuse;naf;tranche_effectifs;categorie_juridique;denomination__tiers_lieux;code_postal__tiers_lieux;commune__tiers_lieux;site_web__tiers_lieux;denomination__ess_numerique;denomination__cate_juridique;nom_usage;famille_ess;naf_numerique;tags_numerique
750161127;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LINKIRL;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
750584864;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;OP3FT;;;;;62.01Z;11;9300.0;;;;;;;;fondation;True;dev_logiciel
751389693;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION TICIO;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
751533498;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;FABVLVS;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
751633777;ess_france|sirene;ess_numerique;siren_direct;;K2O;;;;;62.02A;;;;;;;;;;;True;conseil_it
751806969;ess_france|sirene;ess_numerique;siren_direct;;CORULYS;;;;;62.02A;;;;;;;;;;;True;conseil_it
751978818;ess_france|sirene;ess_numerique;siren_direct;;GROUPEMENT ASSOCIATIF DE COOPERATION SYNERGIE;;;;;62.02A;;;;;;;;;;;True;conseil_it
752464966;ess_france|sirene;ess_numerique;siren_direct;;EXANTIS INFORMATIQUE;;;;;62.02B;;;;;;;;;;;True;conseil_it
752548149;ess_france|sirene;ess_numerique;siren_direct;;ENOVALP;;;;;62.02A;;;;;;;;;;;True;conseil_it
752633321;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TERRITOIRES MULTIMEDIAS;;;;;58.29A;NN;9220.0;;;;;;;;association;True;edition_logiciel
752834366;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CAPT'AIN DISCOUNT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
753547751;ess_france|sirene;ess_numerique;siren_direct;;WEBOPTION;;;;;63.12Z;;;;;;;;;;;True;portail_web
753648633;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ENVIRONNEMENT SONORE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
753770122;ess_france|sirene;ess_numerique;siren_direct;;FREQUENCE SUD;;;;;63.12Z;;;;;;;;;;;True;portail_web
753955277;ess_france|sirene;ess_numerique;siren_direct;;EMPREINTES;;;;;62.02A;;;;;;;;;;;True;conseil_it
753955996;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION FRANCE-IOI;;;;;62.01Z;2;9220.0;;;;;;;;association;True;dev_logiciel
775604663;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;A E R DE LOIRE ATLANTIQUE;;;;;62.01Z;11;9220.0;;;;;;;;association;True;dev_logiciel
777732553;sirene;cate_juridique;siren_direct;;ASS REGIONALE SERVICE ORG ELEVAG BRETAG;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
778196048;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOC GESTION ENTR A R P E G E;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
778456616;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;COMITE DES FOIRES DE FOURS;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
778478487;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;JURIFIS;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
779314434;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;OKTEO COOP;;;;;63.11Z;12;6317.0;;;;;;;;cooperative;True;hebergement
780704771;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION EQUADE;;;;;62.03Z;;;;;;;;;;;True;hebergement
780745188;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SOC ORGANI FOIRES ET SALON PAYS D'AUGE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
781081385;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;COMICE AGRICOLE PAYS BRAY REGION EST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
781122916;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INSTITUT DROIT INTERNATIONAL TRANSPORTS;;;;;63.11Z;0;9220.0;;;;;;;;association;True;hebergement
781381850;sirene;cate_juridique;siren_direct;;GROUPEMENT INFORMATIQUE OCEAN;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
784330599;sirene;cate_juridique;siren_direct;;ASSOCIATION AUXILIAIRE DE L AUTOMOBILE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
784448854;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS SCIENT INFOR TOXIC THERAP;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
784844953;ess_france|sirene;ess_numerique;siren_direct;;CTRE INFORMATION UTILISATEURS PROGICIELS;;;;;62.02A;;;;;;;;;;;True;conseil_it
785244872;sirene;cate_juridique;siren_direct;;ASSOCIATION JEAN FAVARD;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
788675486;ess_france|sirene;ess_numerique;siren_direct;;SIGNES ET FORMATIONS;;;;;62.02A;;;;;;;;;;;True;conseil_it
788750339;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;STANLEY KUBRICK ONE-POINT PERSPECTIVE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
788880102;sirene;cate_juridique;siren_direct;;CLE@;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
789487998;ess_france|sirene;ess_numerique;siren_direct;;PRAGMA PERITUS;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
789553922;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SIER@;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
789561248;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSO KIBOUGE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
789622024;ess_france|sirene;ess_numerique;siren_direct;;OCHELYS;;;;;62.02A;;;;;;;;;;;True;conseil_it
789715422;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;WESOFT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
789794864;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;METAPHYSIK;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
789861341;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;PHON O'GRAF;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
789930815;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;RADIOAB-LIVE - LA MUSIQUE SANS LIMITE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
790167837;ess_france|sirene;ess_numerique;siren_direct;;LOUTY;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
790212450;ess_france|sirene;ess_numerique;siren_direct;;SCOPYLEFT;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
790296677;ess_france|sirene;ess_numerique;siren_direct;;GAME IN LAB;;;;;58.21Z;;;;;;;;;;;True;edition_jeux
790300016;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;NIHOST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
790351910;ess_france|sirene;ess_numerique;siren_direct;;SCIC MNEMOTIX;;;;;62.02A;;;;;;;;;;;True;conseil_it
790552640;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;GROUPE DE REFLEXION SUR LES EMPREINTES ECOLOGIQUES LOCALES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
790602452;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION DES GDS (AGDS);;;;;62.02B;;;;;;;;;;;True;conseil_it
791112691;ess_france|sirene;ess_numerique;siren_direct;;JRASSIC GAMES;;;;;63.12Z;;;;;;;;;;;True;portail_web
791266562;ess_france|sirene;ess_numerique;siren_direct;;CORIOLYS;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
791715790;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;GROUPE PULSEHEBERG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
791878556;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION PLANETE LOSANGE;;;;;63.12Z;;;;;;;;;;;True;portail_web
792377731;ess_france|sirene;ess_numerique;siren_direct;;AKRETION FRANCE;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
792407421;ess_france|sirene;ess_numerique;siren_direct;;AVIZZEO;;;;;62.02A;;;;;;;;;;;True;conseil_it
792424053;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TOUS LES FESTIVALS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
792665770;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SYSTEME PROFESSIONNEL D INFORMATION SUR L ELEVAGE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
793223249;ess_france|sirene;ess_numerique;siren_direct;;CONFLUENCE CONSEIL;;;;;62.02A;;;;;;;;;;;True;conseil_it
793236969;ess_france|sirene;ess_numerique;siren_direct;;LOGEAS INFORMATIQUE;;;;;62.02A;;;;;;;;;;;True;conseil_it
793269044;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ICOV'ON;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
793286717;ess_france|sirene;ess_numerique;siren_direct;;ALSACE LE DEPLACEMENT LIBRE;;;;;63.11Z;;;;;;;;;;;True;hebergement
793318759;ess_france|sirene;ess_numerique;siren_direct;;ART CONTEMPORAIN EN AUVERGNE RHONE ALPES;;;;;63.12Z;;;;;;;;;;;True;portail_web
793411778;ess_france|sirene;ess_numerique;siren_direct;;HASHBANG;;;;;62.02A;;;;;;;;;;;True;conseil_it
793594938;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MOUVEMENT CITOYEN POUR LA PROTECTION ANIMALE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
793602442;ess_france|sirene;ess_numerique;siren_direct;;GLOBAL FWI;;;;;63.12Z;;;;;;;;;;;True;portail_web
793630237;sirene;cate_juridique;siren_direct;;APPEDUFUN;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
793709577;ess_france|sirene;ess_numerique;siren_direct;;STUDIO BLACK FLAG;;;;;58.21Z;;;;;;;;;;;True;edition_jeux
793791955;ess_france|sirene;ess_numerique;siren_direct;;CONSTRUCTION21 FRANCE;;;;;63.12Z;;;;;;;;;;;True;portail_web
793908054;ess_france|sirene;ess_numerique;siren_direct;;ASS INFO-WEB;;;;;62.02A;;;;;;;;;;;True;conseil_it
794029421;ess_france|sirene;ess_numerique;siren_direct;;VODOLIS;;;;;62.03Z;;;;;;;;;;;True;hebergement
794228353;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;NEXTTIME TV;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
794242909;ess_france|sirene;ess_numerique;siren_direct;;SCOP IT;;;;;62.02A;;;;;;;;;;;True;conseil_it
794255497;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION DE RECHERCHE EN INFORMATIQUE APPLIQUEE;;;;;62.01Z;1;9220.0;;;;;;;;association;True;dev_logiciel
794388546;sirene;cate_juridique;siren_direct;;PLATEFORME RADIO;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
794743534;ess_france|sirene;ess_numerique;siren_direct;;ACHETEZASAINTAMAND;;;;;63.12Z;;;;;;;;;;;True;portail_web
794786178;sirene;cate_juridique;siren_direct;;GEEKARTS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
794875963;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOMEDOC.COM;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
795110675;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LAB TRANSMEDIA MARSEILLE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
795177484;ess_france|sirene;ess_numerique;siren_direct;;OPDOP;;;;;62.02A;;;;;;;;;;;True;conseil_it
795291053;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;COMMUNAUTE CAPDEMAT;;;;;58.29C;2;9220.0;;;;;;;;association;True;edition_logiciel
797572864;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;HORUS HEALTHCARE SYSTEMS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
797809472;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LES AMIS DE UNITEXT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
797904018;tiers_lieux;tiers_lieux;scoring;0.9;RUN FABLAB;97400.0;SAINT-DENIS;http://runfablab.re;SOLIDARNUM;;;;;;;;;;;;False;
798017489;ess_france|sirene;ess_numerique;siren_direct;;GAME DEV PARTY;;;;;58.21Z;;;;;;;;;;;True;edition_jeux
798134243;ess_france|sirene;ess_numerique;siren_direct;;KAPEI;;;;;62.02A;;;;;;;;;;;True;conseil_it
798175428;ess_france|sirene;ess_numerique;siren_direct;;PROXI-INFO;;;;;62.02A;;;;;;;;;;;True;conseil_it
798363958;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ANNUAIRE LOUIS LE GRAND;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
798632717;ess_france|sirene;ess_numerique;siren_direct;;7TH ARTHOUSE;;;;;62.02B;;;;;;;;;;;True;conseil_it
798688610;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TROYES POINT ZERO;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
799466966;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CHARAONE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
799572300;sirene;cate_juridique;siren_direct;;BE MY GAME;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
799724166;ess_france|sirene;ess_numerique;siren_direct;;DIXQUINZE;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
799823521;ess_france|sirene;ess_numerique;siren_direct;;LE CLUB DE L'INFORMATIK;;;;;62.02A;;;;;;;;;;;True;conseil_it
800094294;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;OISUX;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
800213126;ess_france|sirene;ess_numerique;siren_direct;;CERCLE D'ENTRAIDE ET RESEAU COOPERATIF AUTOUR DES LOGICIELS LIBRES;;;;;62.02A;;;;;;;;;;;True;conseil_it
800367120;sirene;cate_juridique;siren_direct;;MONSITE-INTERNET;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
800503443;sirene;cate_juridique;siren_direct;;GMONSITE-WEB;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
800658619;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MADE YOUR WEB;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
800814360;sirene;cate_juridique;siren_direct;;TROYES TELECOM;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
800916504;ess_france|sirene;ess_numerique;siren_direct;;AGENCE BLANCHE;;;;;62.02A;;;;;;;;;;;True;conseil_it
801034240;ess_france|sirene;ess_numerique;siren_direct;;SINOUVE;;;;;58.29C;;;;;;;;;;;True;edition_logiciel
801156902;ess_france|sirene;ess_numerique;siren_direct;;CLUB-INTERFACES;;;;;62.02A;;;;;;;;;;;True;conseil_it
801201179;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LA SOURIS;;;;;62.01Z;1;9220.0;;;;;;;;association;True;dev_logiciel
801363698;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CLUB INFOBIO PROFIL;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
801372509;ess_france|sirene;ess_numerique;siren_direct;;STRANGE MEN STUDIO;;;;;58.21Z;;;;;;;;;;;True;edition_jeux
801385758;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SENCYB;;;;;62.01Z;1;9220.0;;;;;;;;association;True;dev_logiciel
801399684;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;HEBERGEUR FIRSTGAMINGHOST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
801819749;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION INTERNATIONALE DES UTILISATEURS DE NOOJ;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
801984147;ess_france|sirene;ess_numerique;siren_direct;;CLUB INFORMATIQUE BIESHEIM;;;;;62.02A;;;;;;;;;;;True;conseil_it
802398628;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SPIRIT OF GAMER TEAM;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
802450502;sirene;cate_juridique;siren_direct;;OKATOU;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
802459263;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION SUDS LITERAIRES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
802586388;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MUSICA FICTA;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
802649491;ess_france|sirene;ess_numerique;siren_direct;;JT INFORMATIQUE SECURITE;;;;;62.02A;;;;;;;;;;;True;conseil_it
802742494;ess_france|sirene;ess_numerique;siren_direct;;MEDECINE PC;;;;;62.02A;;;;;;;;;;;True;conseil_it
802788828;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION LEZARDIF;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
802810325;ess_france|sirene;ess_numerique;siren_direct;;MEDILINK;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
802869099;ess_france|sirene;ess_numerique;siren_direct;;LRDC;;;;;62.02A;;;;;;;;;;;True;conseil_it
802915454;ess_france|sirene;ess_numerique;siren_direct;;BSA GROUP;;;;;62.02A;;;;;;;;;;;True;conseil_it
802995183;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;1029ACCESS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
802996132;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS LA PARENTHESE MUSICALE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
803085406;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;PROGRAMMING AND SERVICES BY TEKS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
803107770;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ALLIANCE CPL-G3;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
803113414;ess_france|sirene;ess_numerique;siren_direct;;CASUS LUDI;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
803234715;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATED RESEARCH CENTER FOR ADVANCES IN NEURO-IMAGING;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
803266105;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CLUB INFORMATIQUE DE VAUX SUR MER;;;;;62.01Z;0;9220.0;;;;;;;;association;True;dev_logiciel
803338656;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;WIKIVOX;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
803488014;ess_france|sirene;ess_numerique;siren_direct;;MESO-STAR;;;;;62.02A;;;;;;;;;;;True;conseil_it
803555630;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION TRACABILITE ET DEVELOPPEMENT D'OUTILS POUR L'IDENTIFICATION ET DE LOGICIELS EN ELEVAGE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
803611102;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LA LORGNETTE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
803805571;ess_france|sirene;ess_numerique;siren_direct;;GET TELECOM;;;;;62.02A;;;;;;;;;;;True;conseil_it
803908912;ess_france|sirene;ess_numerique;siren_direct;;ALLNETWORKS;;;;;62.02A;;;;;;;;;;;True;conseil_it
803909647;ess_france|sirene;ess_numerique;siren_direct;;LENGADOC-INFO;;;;;63.12Z;;;;;;;;;;;True;portail_web
803911502;ess_france|sirene;ess_numerique;siren_direct;;TOULOUSE INFOS;;;;;63.12Z;;;;;;;;;;;True;portail_web
803964055;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION INSANE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
804000933;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;COLLECTIF FRAGMENTS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
804101467;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;KEDALION;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
804148153;ess_france|sirene;ess_numerique;siren_direct;;SAINT-CLIC;;;;;62.02A;;;;;;;;;;;True;conseil_it
804191757;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SHAKE UP THE WEB;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
804239754;ess_france|sirene;ess_numerique;siren_direct;;ACTUSPORT 83;;;;;63.12Z;;;;;;;;;;;True;portail_web
804382513;ess_france|sirene;ess_numerique;siren_direct;;FORMATECH PLUS;;;;;62.03Z;;;;;;;;;;;True;hebergement
804473700;ess_france|sirene;ess_numerique;siren_direct;;RELIKTO;;;;;63.12Z;;;;;;;;;;;True;portail_web
804481687;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;PIX SEL ET POIVRE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
804495877;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;COLLECTIF GR@PHIC;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
804965507;ess_france|sirene;ess_numerique;siren_direct;;AM NET ARTS ET METIERS NET;;;;;63.12Z;;;;;;;;;;;True;portail_web
804970010;ess_france|sirene;ess_numerique;siren_direct;;CORPS ET AME;;;;;63.12Z;;;;;;;;;;;True;portail_web
805012515;ess_france|sirene;ess_numerique;siren_direct;;CONSEIL INFORMATIQUE DEVELOPPEMENT;;;;;62.02A;;;;;;;;;;;True;conseil_it
805153525;ess_france|sirene;ess_numerique;siren_direct;;SANTE-TRANSFERT;;;;;62.02A;;;;;;;;;;;True;conseil_it
805375763;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MARE NOSTRUM;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
807384862;ess_france|sirene;ess_numerique;siren_direct;;ZOOM-GUADELOUPE;;;;;63.12Z;;;;;;;;;;;True;portail_web
807543251;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CLUB INFORMATIQUE INTER-COMMUNAL;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
807641311;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LANGUAGE SOFTWARE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
807753777;sirene;cate_juridique;siren_direct;;ASSOCIATION POUR LA PROMOTION DU PATRIMOINE CULTUREL ET ECONOMIQUE DE LA REGION MIDI-PYRENEES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
807804182;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION POUR LA VALORISATION DU PATRIMOINE ARCHIVISTIQUE;;;;;63.11Z;1;9220.0;;;;;;;;association;True;hebergement
807837224;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TY'CLICK;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
807862818;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;NORMANDIX;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
808070197;ess_france|sirene;ess_numerique;siren_direct;;SUD TV LOCALE;;;;;63.12Z;;;;;;;;;;;True;portail_web
808089809;sirene;cate_juridique;siren_direct;;TITANWEB;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
808094353;sirene;cate_juridique;siren_direct;;JUNIOR MIAGE CONCEPT PARIS LA DEFENSE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
808101745;ess_france|sirene;ess_numerique;siren_direct;;I NEED U;;;;;63.12Z;;;;;;;;;;;True;portail_web
808117410;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TA METEO;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
808127591;ess_france|sirene;ess_numerique;siren_direct;;CLUB INFORMATIQUE DE OISEMONT;;;;;62.02A;;;;;;;;;;;True;conseil_it
808355317;ess_france|sirene;ess_numerique;siren_direct;;LIBREFFET;;;;;62.02A;;;;;;;;;;;True;conseil_it
808379788;ess_france|sirene;ess_numerique;siren_direct;;AERA-ESPORT;;;;;58.21Z;;;;;;;;;;;True;edition_jeux
808432553;ess_france|sirene;ess_numerique;siren_direct;;VOSGES INFORMATIQUE;;;;;62.02A;;;;;;;;;;;True;conseil_it
808611008;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;OFFICE SERVICE INFORMATIQUE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
808665285;tiers_lieux;tiers_lieux;scoring;1.0;Solideria;20260.0;CALVI;http://solideria.corsica/;;;;;;;;;;;;;False;
808693626;ess_france|sirene;ess_numerique;siren_direct;;PERSONNALITE PUBLIQUE;;;;;63.12Z;;;;;;;;;;;True;portail_web
