siren,sources,origines,methode_jointure,confiance_jointure,denomination,code_postal,commune,site_web,nom_structure_porteuse,naf,tranche_effectifs,categorie_juridique,group_naf,group_cate,denomination__tiers_lieux,code_postal__tiers_lieux,commune__tiers_lieux,site_web__tiers_lieux,nom_usage,denomination__ess_x_naf,denomination__cate_x_naf,denomination__ess_flag_insee,famille_ess,naf_numerique,tags_numerique
912874260,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LE CLUB DU LIBRE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
913006656,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ACCESS COMMUNITY,,,,,62.03Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,hebergement
913074670,sirene,ess_flag_insee,siren_direct,1.0,EDUCASWIM,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
913080438,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,VODGROUP,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
913125456,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,NAMEO GAMES,,,,,58.21Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,edition_jeux
913139408,sirene,ess_flag_insee,siren_direct,1.0,KH NETWORK,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
913343216,sirene,ess_flag_insee,siren_direct,1.0,MKLF CORP,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
913364725,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ANARYA,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
913370128,esus|sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,BEDYCASA,,,,,62.01Z,01,5710.0,group_naf_1,,,,,,,,,,,True,dev_logiciel
913410775,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DIV WEB,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
913457867,sirene,ess_flag_insee,siren_direct,1.0,HEEGEE,,,,,58.29B,01,5710.0,,,,,,,,,,,,True,edition_logiciel
913480448,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ID-TECH,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
913493409,sirene,ess_flag_insee,siren_direct,1.0,WORK-HOME,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
913514873,sirene,ess_flag_insee,siren_direct,1.0,NOLONELY,,,,,62.01Z,NN,5499.0,,,,,,,,,,,,True,dev_logiciel
913612917,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DELEGATION GENERALE NUMERIQUE - DGNUM,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
913628665,ess_france|sirene,ess_x_naf,siren_direct,1.0,SCIC TIBILLET COOP,,,,,62.01Z,,,,,,,,,,,,,,True,dev_logiciel
913653705,ess_france|sirene,ess_x_naf,siren_direct,1.0,SPIRKOP,,,,,62.01Z,,,,,,,,,,,,,,True,dev_logiciel
913672424,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,IMAGO,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
913702064,sirene,ess_flag_insee,siren_direct,1.0,FRAME WEB AGENCY,,,,,62.01Z,01,5499.0,,,,,,,,,,,,True,dev_logiciel
913770301,sirene,ess_flag_insee,siren_direct,1.0,VOLTA,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
913862637,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASSOFTWARE,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel
913880480,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,EBOP,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
913926663,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SOFTKY GROUP,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
913934618,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CAMPUS REGIONAL DE CYBERSECURITE ET DE CONFIANCE NUMERIQUE NOUVELLE-AQUITAINE,,,,,62.02A,03,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
913940185,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SHIMMYA,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
913960266,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ONE PANTHEON,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
913980009,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,LES RESCAPES,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
913999140,sirene,ess_flag_insee,siren_direct,1.0,SMAKO GROUP,,,,,62.02A,01,5710.0,,,,,,,,,,,,True,conseil_it
914017405,sirene,ess_flag_insee,siren_direct,1.0,PADDOCK ACADEMY,,,,,63.11Z,01,5710.0,,,,,,,,,,,,True,hebergement
914038815,sirene,ess_flag_insee,siren_direct,1.0,GMX DEV,,,,,62.01Z,NN,5499.0,,,,,,,,,,,,True,dev_logiciel
914055876,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,ALLAROUND GROUP,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
914056478,sirene,ess_flag_insee,siren_direct,1.0,ZDK-LABS,,,,,62.01Z,01,5710.0,,,,,,,,,,,,True,dev_logiciel
914108667,sirene,ess_flag_insee,siren_direct,1.0,S&Z CONSULT,,,,,62.02A,NN,5499.0,,,,,,,,,,,,True,conseil_it
914232541,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,810,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
914249305,sirene,ess_flag_insee,siren_direct,1.0,WORLD LIKE HOME,,,,,63.12Z,NN,5710.0,,,,,,,,,,,,True,portail_web
914347745,esus|sirene,cate_x_naf,siren_direct,1.0,RECOLT,,,,,62.01Z,00,5710.0,group_naf_1,,,,,,,,,,,True,dev_logiciel
914374673,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GAMES 4 YOU 2 KNOW,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
914389747,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CUMULUS CORPORATION,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
914492350,sirene,cate_x_naf,siren_direct,1.0,CLOUD FIVE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
914537881,sirene,ess_flag_insee,siren_direct,1.0,ASSET2I,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
914619150,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,GALAXY TV,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
914632450,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GAIA PRODUCTION,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
914716428,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ENVOLE - LE COLLECTIF POUR APPRENDRE A MIEUX VIVRE ENSEMBLE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
914771415,sirene,ess_flag_insee,siren_direct,1.0,DP-SERVICES,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
914790464,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PRODUCTIONS 110,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
914794672,esus|sirene,cate_x_naf,siren_direct,1.0,SEZAIA,,,,,62.01Z,00,5710.0,group_naf_1,,,,,,,,,,,True,dev_logiciel
914810759,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LES SECOURISTES DE FRANCE,,,,,63.12Z,NN,9260.0,group_naf_2,group_cate_2,,,,,,,,,association,True,portail_web
914873286,sirene,ess_flag_insee,siren_direct,1.0,ICT CAB CONSULTING,,,,,62.02A,01,5710.0,,,,,,,,,,,,True,conseil_it
914886247,sirene,ess_flag_insee,siren_direct,1.0,COLIBRIS,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
914905229,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COLLECTIF POUR UNE THESE HEUREUSE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
914907548,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MA JUSTICE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
914994553,sirene,ess_flag_insee,siren_direct,1.0,SOCIETE COOPERATIVE D'INTERET COLLECTIF LE COMPTOIR CITOYEN,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
914997507,sirene,ess_flag_insee,siren_direct,1.0,DIGITALFOR.ORG,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
915040968,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,SOS RADIO ASSO,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
915122048,sirene,ess_flag_insee,siren_direct,1.0,GEREM,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
915242671,sirene,ess_flag_insee,siren_direct,1.0,JUBO CONSULTING,,,,,62.02A,NN,5499.0,,,,,,,,,,,,True,conseil_it
915260434,sirene,ess_flag_insee,siren_direct,1.0,ATJICON,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
915276802,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,HYTALE FRANCE (SITE FRANCAIS COMMUNAUTAIRE HYTALE),,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
915300743,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,BREAKPOINT CLUB,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
915320766,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,EL-TABERNA-HOSTING,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
917458697,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DISPAK,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
917528556,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FRESHPERF,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
917532293,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SWITCH COMPAGNIE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
917552820,sirene,ess_flag_insee,siren_direct,1.0,MERANTI,,,,,62.02A,NN,5499.0,,,,,,,,,,,,True,conseil_it
917569873,sirene,ess_flag_insee,siren_direct,1.0,AMBITION CORP.,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
917657348,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MARTINIQUE.PRODUCTIONLOCALE.COM,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
917668014,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,"CORDIWEB TRAITEMENT DE DONNEES, HEBERGEMENT ET ACTIVITES CONNEXES",,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
917723066,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GUIX EUROPE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
917868135,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MAWAQIT,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
917868770,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MENGINE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
918032731,sirene,ess_flag_insee,siren_direct,1.0,HANDINEO,,,,,58.29C,01,5499.0,,,,,,,,,,,,True,edition_logiciel
918047275,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SOUTH SIDE TECH,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
918111923,ess_france|sirene,ess_x_naf,siren_direct,1.0,CINE SCOP,,,,,62.03Z,,,,,,,,,,,,,,True,hebergement
918143009,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,1MINUTE2FORCE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
918157652,sirene,ess_flag_insee,siren_direct,1.0,NWANDA,,,,,62.01Z,00,5710.0,,,,,,,,,,,,True,dev_logiciel
918181264,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OPENHEBERG,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
918199779,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MY RESO FORMATION,,,,,62.02A,00,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
918231275,sirene,ess_flag_insee,siren_direct,1.0,INGENIA COMPLY,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
918286618,sirene,ess_flag_insee,siren_direct,1.0,CCG,,,,,63.11Z,NN,5710.0,,,,,,,,,,,,True,hebergement
918409152,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CONGLOMERAT,,,,,58.21Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,edition_jeux
918421827,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SWAAP,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
918432014,ess_france|sirene,ess_x_naf,siren_direct,1.0,ESPRIT CLOUD,,,,,62.02A,,,,,,,,,,,,,,True,conseil_it
918484627,ess_france|sirene,ess_x_naf,siren_direct,1.0,SEEDLERS INTERACTIVE,,,,,62.01Z,,,,,,,,,,,,,,True,dev_logiciel
918500760,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,WEB4LIVE ASSOCIATION,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
918542838,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PAC ASSOCIATION,,,,,63.12Z,01,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
918572272,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,BLACKHOST HEBERGEMENT,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
918577214,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DEV & FUN,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
918639402,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,CYBER'OCC,,,,,62.02A,02,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
918731381,sirene,ess_flag_insee,siren_direct,1.0,DISCLOVER,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
918746389,sirene,ess_flag_insee,siren_direct,1.0,CO'LEC,,,,,63.12Z,01,5710.0,,,,,,,,,,,,True,portail_web
918816141,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,L'OUVREUSE MAGAZINE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
918824566,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,STORM HEBERG,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
918897703,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,VEXCLOUD,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
919089912,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,LA MINUTE VERTE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
919094920,sirene,ess_flag_insee,siren_direct,1.0,DELICIOUS ORIGINS,,,,,63.12Z,00,5710.0,,,,,,,,,,,,True,portail_web
919124362,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LA TERRASSE MEDIA,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
919126466,sirene,ess_flag_insee,siren_direct,1.0,LUNCH DIGITAL,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
919127134,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ANEDIA STUDIO,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
919135111,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ROYALITY,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
919386466,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLIENTXCMS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
919425850,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OTOPIA,,,,,63.12Z,01,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
919497024,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,SOLINUAGE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
919514570,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ARCHEOVISION,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
919598862,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OPEN RICH MEDIA INITIATIVE,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel
919686287,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PETITS LOGICIELS ENTRE AMIS,,,,,62.01Z,01,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
919741488,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GROUPE DELZYION,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
919745984,sirene,ess_flag_insee,siren_direct,1.0,PODCLOUD,,,,,63.11Z,01,5710.0,,,,,,,,,,,,True,hebergement
919807784,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION FIVESERV,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
919908061,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,IPIC-ASSO,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
919924340,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,Z-ANATOMY,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
919993659,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DIAMOND-HEBERG,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
920060464,tiers_lieux,tiers_lieux,scoring,1.0,RoseLab,31400.0,TOULOUSE,https://www.roselab.eu,,,,,,,,,,,,,,,,False,
920086485,sirene,ess_flag_insee,siren_direct,1.0,NETWORK & SECURITY CONSULTING,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
920160447,sirene,ess_flag_insee,siren_direct,1.0,AKYER,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
920172194,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,YUNA,,,,,62.01Z,01,5458.0,group_naf_1,group_cate_2,,,,,,,,,cooperative,True,dev_logiciel
920190998,sirene,ess_flag_insee,siren_direct,1.0,HELLO ART UP,,,,,62.01Z,01,5710.0,,,,,,,,,,,,True,dev_logiciel
920269099,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TIBOULEN,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
920287174,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GREWPGROUP,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
920363926,sirene,ess_flag_insee,siren_direct,1.0,ML&A CONSULTING,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
920373289,tiers_lieux,tiers_lieux,scoring,1.0,Cocoba,64700.0,HENDAYE,https://cocoba.work,,,,,,,,,,,,,,,,False,
920537511,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,KAN LA PLAINE LE GADYAMB,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
920555083,sirene,ess_flag_insee,siren_direct,1.0,INFRATELIER,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
920561099,sirene,ess_flag_insee,siren_direct,1.0,YOUBUG,,,,,62.02B,01,5710.0,,,,,,,,,,,,True,conseil_it
920572666,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,BLUE SQUARE RADIO,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
920603818,tiers_lieux,tiers_lieux,scoring,0.9,Relais Familles du Saintois,54330.0,VEZELISE,,Familles Rurales Pays du Saintois,,,,,,,,,,,,,,,False,
920645926,sirene,ess_flag_insee,siren_direct,1.0,ALLFEAT,,,,,62.01Z,02,5710.0,,,,,,,,,,,,True,dev_logiciel
920687480,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,H A,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
920779485,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION SWN,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
920841590,sirene,ess_flag_insee,siren_direct,1.0,DIAGNORA,,,,,58.29C,NN,5710.0,,,,,,,,,,,,True,edition_logiciel
920950771,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SCOPE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
920985595,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ATMOS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
920987526,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,7 SANTE,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel
920991932,sirene,ess_flag_insee,siren_direct,1.0,MOONZ,,,,,58.29C,11,5710.0,,,,,,,,,,,,True,edition_logiciel
921081782,sirene,ess_flag_insee,siren_direct,1.0,GPF CONSEIL,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
921183737,sirene,ess_flag_insee,siren_direct,1.0,SOCIETE FRANCAISE DES SYSTEMES CONNECTES,,,,,62.01Z,02,5710.0,,,,,,,,,,,,True,dev_logiciel
921242541,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,KINGPERF,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
921272217,sirene,ess_flag_insee,siren_direct,1.0,CHIMERE,,,,,62.02A,02,5710.0,,,,,,,,,,,,True,conseil_it
921279444,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,4NATIONS FR,,,,,58.21Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,edition_jeux
921336731,sirene,ess_flag_insee,siren_direct,1.0,UNDERTAKE,,,,,62.01Z,NN,5499.0,,,,,,,,,,,,True,dev_logiciel
921425344,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,FRIDAY AFTERNOONS,,,,,58.21Z,01,5458.0,group_naf_2,group_cate_2,,,,,,,,,cooperative,True,edition_jeux
921466678,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,RAFTEL,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
921475927,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,WEBZINE.VOYAGE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
921549812,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION POUR UNE CONSOMMATION CITOYENNE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
921641056,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INFINITYHEBERG,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
921685731,sirene,ess_flag_insee,siren_direct,1.0,SAS CADLAND,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
